Polarity,Review,Polarity_result,Subjectivity
2,"Reading this is reading a master at work. Pinsky wields so much skill it's ridiculous. Reading the poems here is like listening to an intelligent, old man sitting in a chair somewhere in a field, giving his thoughts free rein, following them where they land. In my opinion, the poem """"The Figured Wheel"""" is a lyrical, breath-taking masterpiece.",0.19444444444444445,0.5333333333333334
1,"Pinsky is in love with being a poet, but his poems don't mean anything to the rest of us. This book is a perfect example of this. We are supposed to admire him, not read him, and I find it a shame that this lousy work got him a Luareateship.",0.171875,0.696875
2,"I like em a lot, wife thinks they're the best cereal she's ever had, teen daughter thinks they taste just a bit better than hamster food, the others here like them enough. Bags are pretty small but still a good enough deal that I'll buy again, just too good (and a unique flavor...really like the pumpkin seeds in them) not to.",0.3275,0.54
2,"This is a great resource for victorious living! It shows the consequences of choices each of us make in our lives and how important it is to make the right choice to live a life of true freedom and liberty! It is a quick read - I was fascinated with the stories shared from the beginning and had a hard time putting the book down! I got copies for my family to help encourage them as they are getting ready to enter the """"dating"""" stage of their lives to help them stay on course and help give them the tools to save themselves for marriage as God intended. I highly recommend this book - whether you're married or single!!",0.2170994167869168,0.5225462962962962
1,"This is a fine Randolph Scott film. Unfortunately the DVD has interference on the audio channel (bass-heavy contemporary music, as if someone was playing something through the board when the transfer was made) and the print itself shows damage in places. I have never encountered a major studio release with this level of audio interference. Thanks for caring, Columbia Pictures!",0.07916666666666668,0.4733333333333334
2,Item was just as described. Very nice fit...does not slip down your leg and also securely holds your weapon. I would definitely buy this again. Perfect,0.40488888888888896,0.6777777777777778
2,"Ruarke is rightfully called the master of outdoor writing. This is a fabulously written story of his first safari in Kenya and Tanganyika (now Tanzania). It is a must read for anyone who enjoys outdoor literature, hunting stories, or Africa.",0.325,0.6666666666666666
2,"This eight pound bag lasts our cockatoo 2-3 months. Way more economical to buy here on Amazon than in the store. We reseal it for storage, and use it well before it goes stale (colours and smells still vibrant).",0.11666666666666667,0.5583333333333333
1,"I have to say I haven't actually read this book, but I feel like if you are considering giving this author a chance to influence your eternal salvation, you ought to give the nice people who come knocking at your door a chance too. Then pray about what you have learned and decide for yourself. But if you want to celebrate over Choco Tacos, you would have to go to Taco Johns, I used to work there and they are the ones who sell the tasty treat. (see other reviews for this book to understand what I am talking about!)",0.14791666666666667,0.4916666666666667
1,"It's the truth that early Mormon leaders told fanciful tales about Moon Men and the Lost Ten Tribes . . . to their kids at bedtime. It seems there's a difference between what a Mormon leader says from the puplit as official doctrine, and what they say having fun with their family. It's the same with anyone. This book takes snippets from private journals and attempts to pass them off as official doctrine. As a How-To Book, this one just doesn't work.A better book to buy from Amazon on this subject is Tinkling Cymbals and Sounding Brass : The Art of Telling Tales About Joseph Smith and Brigham Young (The Collected Works of Hugh Nibley, Vol 11) . Hugh Nibley, David J. Whittaker (Editor) / Hardcover / Published 1991",0.10416666666666667,0.2791666666666667
1,"Don't get me wrong, """"Harriet the Spy,"""" was one of my all time favorite books (and movies), growing up. I'm almost 26 now and had always wanted to read """"The Long Secret,"""" So after re-reading Harriet, I went to the bookstore and ordered myself a copy. Well, at first it wasn't so bad, but there really wasn't any real point to the story. Harriet hadn't matured much at all, and to make matters worse, really offensive and hostile notes were left all over the place. I am also a Christian and find it offensive that the phrase """"Jesus Hates You,"""" should be allowed to be published in a Children's book. This is especially true in this day and age, when almost any threat has the potential to turn violent.Skip this one.",0.013333333333333334,0.5
